HOUSEID,PERSONID,TRPTRANS,TRPACCMP,DRVRCNT,EDUC,HHFAMINC,HHSIZE,HHSTATE,HHVEHCNT,HOMEOWN,R_AGE_IMP,R_SEX_IMP,TRPMILES,TRVLCMIN,URBRUR,WORKER,WHYTRP1S,STRTTIME,TRIPPURP,choice,DA,SR,Transit,Bicycle,Walk,av_DA,av_SR,av_Transit,av_Bicycle,av_Walk,constant,DRVRCNT_imp,DRVRCNT_zero,DRVRCNT_one,DRVRCNT_two,DRVRCNT_3GE,education,less_Bachelor,Bachelor,Graduate,hhincome,hhincome_1,hhincome_2,hhincome_3,hhincome_4,hhsize,hhsize_1,hhsize_2,hhsize_3,hhsize_4,hhsize_5,hhsize3GE,HHVEHCNT_imp,veh_zero,veh_one,veh_two,veh_3GE,AGE,age_LE18,age18_24,age25_29,age30_44,age45_59,age60_74,age_75GE,Urban_Rural,Employ_status,Gender,Norm_tripmile,Norm_triptime,triptime_scaled,triptime_log,IndivID,ALT_16,ALT_23,ALT_45
30125847,1,4,0,2,3,6,2,NY,2,1,59,2,3.374,10,1,1,10,635,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.001152488,0.0085796,0.1,1,301258471,4,4,4
30125847,2,6,0,2,3,6,2,NY,2,1,66,1,3.915,10,1,1,10,640,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.001337337,0.0085796,0.1,1,301258472,4,4,4
30125860,2,3,1,1,1,4,2,GA,2,2,34,1,8.36,30,1,1,10,730,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.002856106,0.027645377,0.3,1.477121255,301258602,-1,-1,-1
30125862,1,3,0,2,3,8,2,CA,2,1,64,1,15.877,26,1,1,10,704,HBW,1,1,0,0,0,0,1,0,1,1,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.005424517,0.023832221,0.26,1.414973348,301258621,3,4,3
30125862,2,3,0,2,5,8,2,CA,2,1,59,2,3.199,6,1,1,10,750,HBW,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.001092694,0.004766444,0.06,0.77815125,301258622,2,4,2
30125957,1,3,0,1,3,8,1,TX,2,2,52,2,2.292,15,1,1,10,730,HBW,1,1,0,0,0,0,1,0,1,1,1,1,2,0,0,1,0,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.00078279,0.013346044,0.15,1.176091259,301259571,1,4,3
30125982,1,4,0,1,2,4,1,CA,1,1,61,2,5.226,15,1,1,10,815,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.00178528,0.013346044,0.15,1.176091259,301259821,4,3,4
30125987,1,4,0,2,5,9,4,TX,2,1,44,1,20.98,57,1,1,10,830,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.007168112,0.053384175,0.57,1.755874856,301259871,2,1,4
30126034,4,5,0,1,1,5,4,CA,2,1,22,2,1.201,8,1,1,10,805,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,4,0,0,0,1,0,1,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0.000410016,0.006673022,0.08,0.903089987,301260344,-1,-1,-1
30126055,2,4,0,2,5,10,3,TX,2,1,40,1,14.668,35,1,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.005011426,0.032411821,0.35,1.544068044,301260552,4,4,4
30126086,1,3,0,1,4,5,1,SC,1,1,64,2,3.388,15,1,1,10,715,HBW,1,1,0,0,0,0,1,1,0,1,0,1,2,0,0,1,0,2,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.001157271,0.013346044,0.15,1.176091259,301260861,4,3,1
30126104,1,3,1,2,4,8,2,GA,2,2,27,2,3.615,18,1,1,10,900,HBW,2,0,1,0,0,0,1,1,0,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0.001234833,0.01620591,0.18,1.255272505,301261041,2,1,2
30126104,2,3,0,2,2,8,2,GA,2,2,26,1,27.073,60,1,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,1,0.009249971,0.056244042,0.6,1.77815125,301261042,-1,-1,-1
30126106,1,4,5,2,5,7,6,GA,2,1,31,2,11.794,30,1,1,10,730,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.004029436,0.027645377,0.3,1.477121255,301261061,2,3,4
30126116,2,3,0,3,2,6,3,NH,2,1,50,2,0.713,2,1,1,10,658,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.000243276,0.000953289,0.02,0.301029996,301261162,-1,-1,-1
30126116,3,1,0,3,2,6,3,NH,2,1,25,1,0.697,10,1,1,1,600,HBW,5,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,1,0.00023781,0.0085796,0.1,1,301261163,4,4,4
30126123,1,4,0,1,5,4,1,NY,1,2,56,2,1.216,60,1,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,3,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.000415142,0.056244042,0.6,1.77815125,301261231,4,4,4
30126134,1,3,0,2,3,7,2,NY,2,1,52,2,9.392,15,1,1,1,815,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.00320872,0.013346044,0.15,1.176091259,301261341,4,4,4
30126134,2,3,1,2,5,7,2,NY,2,1,57,1,10.219,15,1,1,10,700,HBW,2,0,1,0,0,0,1,1,0,1,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.00349129,0.013346044,0.15,1.176091259,301261342,2,1,3
30126298,1,3,0,1,2,5,2,NY,1,2,45,2,24.762,30,2,1,10,615,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0.008460347,0.027645377,0.3,1.477121255,301262981,4,4,4
30126308,1,3,1,2,2,7,2,MD,4,1,41,1,40.828,60,1,1,10,710,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.013949784,0.056244042,0.6,1.77815125,301263081,4,1,4
30126348,1,3,0,2,4,2,2,CA,2,2,24,1,3.825,15,1,1,10,700,HBW,1,1,0,0,0,0,1,0,1,1,0,1,3,0,0,0,1,2,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0.001306586,0.013346044,0.15,1.176091259,301263481,3,4,1
30126372,1,4,0,1,4,5,1,WI,1,2,31,2,7.832,20,1,1,10,745,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,2,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0,0.002675699,0.018112488,0.2,1.301029996,301263721,3,2,4
30126422,1,3,0,2,3,6,2,SC,3,1,62,2,6.42,30,1,1,10,700,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0.002193246,0.027645377,0.3,1.477121255,301264221,2,4,4
30126447,1,4,0,2,3,10,2,NY,4,1,54,2,3.798,10,2,1,10,750,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.00129736,0.0085796,0.1,1,301264471,4,4,4
30126447,2,4,0,2,4,10,2,NY,4,1,58,1,2.053,15,2,1,10,745,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0.000701128,0.013346044,0.15,1.176091259,301264472,4,4,4
30126502,1,3,0,3,5,11,3,NC,3,1,62,2,14.53,30,1,1,10,805,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0.004964274,0.027645377,0.3,1.477121255,301265021,2,3,4
30126502,2,4,0,3,4,11,3,NC,3,1,66,1,15.505,25,1,1,10,630,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.005297412,0.022878932,0.25,1.397940009,301265022,2,3,4
30126527,2,5,0,2,2,6,2,SC,2,1,65,2,8.91,15,2,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0.00304403,0.013346044,0.15,1.176091259,301265272,-1,-1,-1
30126573,2,4,0,2,2,8,2,NY,2,1,60,2,8.812,25,2,1,10,830,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0.003010546,0.022878932,0.25,1.397940009,301265732,4,4,4
30126576,2,6,0,2,3,10,4,TX,5,1,46,1,15.317,30,1,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.005233176,0.027645377,0.3,1.477121255,301265762,4,1,4
30126589,2,3,0,2,5,9,2,CA,2,1,78,1,2.784,15,1,1,10,830,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0,1,1,1,1,0.000950896,0.013346044,0.15,1.176091259,301265892,3,3,3
30126702,1,3,1,2,4,10,2,NY,3,1,49,2,11.593,15,1,1,10,730,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.003960759,0.013346044,0.15,1.176091259,301267021,4,1,4
30126702,2,3,0,2,4,10,2,NY,3,1,56,1,43.877,60,1,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.014991567,0.056244042,0.6,1.77815125,301267022,-1,-1,-1
30126734,1,3,0,1,4,2,1,NC,1,2,35,2,3.936,15,1,1,1,700,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0,0.001344512,0.013346044,0.15,1.176091259,301267341,1,1,4
30126810,2,4,0,2,5,11,6,CA,4,1,40,1,17.637,30,1,1,10,645,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,5,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.006025875,0.027645377,0.3,1.477121255,301268102,-1,-1,-1
30126813,1,3,1,1,3,5,1,CA,1,2,53,2,2.433,10,1,1,10,900,HBW,2,0,1,0,0,0,1,1,1,0,1,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.000830967,0.0085796,0.1,1,301268131,1,1,2
30126817,1,4,1,1,3,3,1,KY,1,2,55,2,35.394,130,2,1,10,820,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0.012093093,0.122974261,1.3,2.113943352,301268171,4,1,4
30126818,1,3,0,1,5,8,1,CA,1,1,66,1,15.422,30,1,1,10,715,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,1,0.005269053,0.027645377,0.3,1.477121255,301268181,3,1,4
30126826,1,4,0,2,5,11,2,NY,2,1,59,2,7.954,25,1,1,10,755,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.002717384,0.022878932,0.25,1.397940009,301268261,2,2,4
30126866,1,6,0,2,5,7,2,CA,2,1,71,2,0.31,3,1,1,10,857,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.000105579,0.001906578,0.03,0.477121255,301268661,4,1,2
30126902,2,4,0,2,3,8,2,NC,2,1,58,2,7.37,12,1,1,10,733,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.002517843,0.010486177,0.12,1.079181246,301269022,4,4,4
30127001,2,4,0,2,3,8,2,TX,2,1,58,2,40.761,55,2,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.013926891,0.051477598,0.55,1.740362689,301270012,-1,-1,-1
30127009,1,3,0,2,4,7,2,NY,2,1,41,1,2.883,10,1,1,10,800,HBW,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.000984723,0.0085796,0.1,1,301270091,3,3,2
30127009,2,3,0,2,4,7,2,NY,2,1,40,2,7.081,17,1,1,10,805,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.002419097,0.015252622,0.17,1.230448921,301270092,-1,-1,-1
30127043,2,3,0,2,2,5,2,FL,2,1,52,2,11.324,15,2,1,10,745,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.003868847,0.013346044,0.15,1.176091259,301270432,4,3,4
30127081,2,6,0,2,2,3,3,TX,2,1,42,1,13.565,50,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.004634552,0.046711153,0.5,1.698970004,301270812,4,1,4
30127083,1,3,0,2,4,4,2,IN,2,2,22,2,8.968,11,1,1,10,854,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0.003063848,0.009532888,0.11,1.041392685,301270831,2,1,4
30127083,2,3,0,2,4,4,2,IN,2,2,31,2,7.681,20,1,1,10,840,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.002624105,0.018112488,0.2,1.301029996,301270832,-1,-1,-1
30127118,1,4,0,1,5,6,2,WI,2,1,75,1,1.918,5,1,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0,1,1,1,1,0.000655001,0.003813155,0.05,0.698970004,301271181,4,4,4
30127137,1,6,0,1,2,5,1,TX,2,1,56,2,1.504,9,1,1,10,745,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.000513546,0.007626311,0.09,0.954242509,301271371,1,1,4
30127210,1,4,0,2,4,10,3,CA,3,1,26,2,3.944,7,1,1,10,648,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0.001347246,0.005719733,0.07,0.84509804,301272101,3,3,3
30127241,2,15,0,2,4,6,2,IL,1,2,23,1,24.501,100,1,1,10,720,HBW,3,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0.008371169,0.094375596,1,2,301272412,4,1,2
30127270,3,3,0,4,4,8,6,TX,3,1,22,2,10.187,25,1,1,10,815,HBW,1,1,0,0,0,0,1,1,1,1,1,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,5,0,0,0,0,1,1,4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0.003480356,0.022878932,0.25,1.397940009,301272703,3,3,3
30127358,1,3,0,2,4,7,2,NC,2,2,28,2,2.37,10,1,1,10,850,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0.000809441,0.0085796,0.1,1,301273581,3,1,3
30127370,2,4,0,2,2,6,2,WI,2,1,57,2,4.873,10,2,1,10,720,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.001664667,0.0085796,0.1,1,301273702,-1,-1,-1
30127472,1,3,1,1,5,3,1,NY,1,2,61,2,10.19,18,2,1,10,820,HBW,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0.003481381,0.01620591,0.18,1.255272505,301274721,2,3,4
30127510,1,3,0,2,3,6,2,CA,3,2,66,1,6.797,17,1,1,10,642,HBW,1,1,0,0,0,0,1,0,1,1,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.00232206,0.015252622,0.17,1.230448921,301275101,1,4,3
30127556,1,4,0,2,4,6,2,MD,2,1,28,2,3.807,10,1,1,10,820,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0.001300435,0.0085796,0.1,1,301275561,4,1,3
30127556,2,3,1,2,4,6,2,MD,2,1,24,1,2.876,12,1,1,10,647,HBW,2,0,1,0,0,0,1,1,1,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0.000982331,0.010486177,0.12,1.079181246,301275562,3,1,3
30127593,2,6,0,2,2,6,6,WY,2,1,34,1,4.053,30,2,1,10,700,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0.001384489,0.027645377,0.3,1.477121255,301275932,4,4,4
30127596,1,3,0,1,5,5,1,CA,1,2,60,1,36.002,35,1,1,10,700,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,3,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,1,0.012300835,0.032411821,0.35,1.544068044,301275961,3,3,4
30127597,1,6,0,1,3,5,1,TX,2,1,57,1,42.074,75,2,1,10,630,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,0.014375518,0.070543375,0.75,1.875061263,301275971,4,4,4
30127642,2,3,0,3,4,6,4,TX,6,1,74,2,26.974,64,2,1,10,606,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0.009216144,0.060057197,0.64,1.806179974,301276422,4,4,4
30127642,3,6,0,3,2,6,4,TX,6,1,45,2,13.88,45,2,1,10,645,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.004742182,0.041944709,0.45,1.653212514,301276423,4,4,4
30127693,2,3,0,3,4,10,3,CA,3,1,52,2,22.131,30,1,1,10,800,HBW,1,1,0,0,0,0,1,1,1,0,1,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.007561386,0.027645377,0.3,1.477121255,301276932,3,3,2
30127700,2,4,0,3,4,7,3,GA,3,1,61,2,3.935,12,2,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0.001344171,0.010486177,0.12,1.079181246,301277002,4,4,4
30127713,1,3,3,2,4,6,5,MD,2,2,33,1,0.321,2,1,1,10,745,HBW,2,0,1,0,0,0,1,1,0,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.000109338,0.000953289,0.02,0.301029996,301277131,4,3,3
30127713,2,4,0,2,4,6,5,MD,2,2,37,2,1.738,5,1,1,10,805,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,5,0,0,0,0,1,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.000593499,0.003813155,0.05,0.698970004,301277132,4,3,3
30127729,1,3,0,3,4,8,3,WI,4,1,53,1,10.112,30,1,1,10,600,HBW,1,1,0,0,0,0,1,1,0,1,1,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.00345473,0.027645377,0.3,1.477121255,301277291,2,1,3
30127729,2,4,0,3,4,8,3,WI,4,1,49,2,11.948,30,1,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.004082055,0.027645377,0.3,1.477121255,301277292,4,1,4
30127743,2,3,0,2,5,10,2,GA,6,1,54,2,14.887,51,1,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.005086254,0.047664442,0.51,1.707570176,301277432,-1,-1,-1
30127789,1,2,0,1,4,6,1,CA,0,2,56,1,0.849,10,1,1,10,620,HBW,4,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,0,0,1,1,1,0.000289745,0.0085796,0.1,1,301277891,4,4,4
30127852,2,4,0,3,4,9,4,TX,4,1,54,1,15.152,35,1,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.005176799,0.032411821,0.35,1.544068044,301278522,4,4,4
30127876,1,3,0,2,3,2,2,NY,2,1,59,1,5.83,22,1,1,10,738,HBW,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.001991655,0.020019066,0.22,1.342422681,301278761,4,4,2
30127923,2,4,0,2,3,9,2,TX,2,1,49,1,163.144,161,1,1,10,607,HBW,1,1,0,0,0,0,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.055742758,0.152526215,1.61,2.206825876,301279232,4,1,3
